web-scraper-order,web-scraper-start-url,marque,prix,adresse,image-src
"1708087234-3318","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","JEEP CHEROKEE LATITUDE","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/bff8702484264b0f47e2924ccaf835da.jpeg"
"1708087234-3319","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","KIA MODÈLE OPTIMA année 2013","4 900 000 FCFA","Dakar","media/annonces/pics/thumbs/30c36f83d9831dbe555cf1d81a684381.jpeg"
"1708087234-3320","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","MERCEDES BENZ CLASS","30 000 000 FCFA","Dakar","media/annonces/pics/thumbs/203a8814568d2082e4199c7041b9fd81.jpeg"
"1708087234-3321","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Mercedes Gls 400","135 000 000 FCFA","Dakar","media/annonces/pics/thumbs/0931f0dbdd2774e4079b933b837549b9.jpeg"
"1708087234-3322","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Range rover sport 2015","32 000 000 FCFA","Dakar","media/annonces/pics/thumbs/96fc71a8967da26934b593290725570f.jpeg"
"1708087234-3323","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Mercedes class x250d 2018","35 000 000 FCFA","Dakar","media/annonces/pics/thumbs/6aa4e7cedb6a2e7d02d0a1d0fd8359bb.jpeg"
"1708087234-3324","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Vente voiture","1 500 000 FCFA","Hann Maristes","media/annonces/pics/thumbs/0b89bd21c64f5ac4e020991d8d62b500.jpeg"
"1708087234-3325","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Dacia sandero année 2015","5 000 000 FCFA","Dakar","media/annonces/pics/thumbs/1cc6e73a36a2bc23409f4d7a3c2c4e2a.jpeg"
"1708087234-3326","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","FORD FUSION TITANIUM année 2012","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/b28077d27a013040f3d337664474c80b.jpeg"
"1708087234-3327","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Ford Focus 2012","2 900 000 FCFA","Keur Massar","media/annonces/pics/thumbs/e3bc9901784e285013cefbac55751b3a.jpeg"
"1708087234-3328","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","voiture à vendre","20 000 000 FCFA","Liberté 6","media/annonces/pics/thumbs/ccec00dfa350409e30f9f5bde80c7cf1.jpg"
"1708087234-3329","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Hyundai Sonata 2015 déjà dédouané","6 700 000 FCFA","HLM","media/annonces/pics/thumbs/f6a446437e4f050784e370deac710511.jpeg"
"1708087234-3330","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Hyundai Sonata 2015 déjà dédouané","6 700 000 FCFA","HLM","media/annonces/pics/thumbs/9c828ebefbc201689b42e0ad0ae35121.jpeg"
"1708087234-3331","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","MERCEDES GLA 250 4MATIC  ANNÉE 2018","14 000 000 FCFA","Dakar","media/annonces/pics/thumbs/dcd2ab18bb3f3301fed7f8a207315aa6.jpeg"
"1708087234-3332","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","LAMBORGHINI URUS 2019","80 000 000 FCFA","Dakar","media/annonces/pics/thumbs/238f73ebeffa5f80631ba537b5b848c4.jpeg"
"1708087234-3333","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","KIA SPORTAGE","7 700 000 FCFA","Dakar","media/annonces/pics/thumbs/a7405399f801415c86d2aa55b3ca8325.jpeg"
"1708087234-3334","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","FORD EXPLORER Année 2018","17 000 000 FCFA","Dakar","media/annonces/pics/thumbs/443fba7404a8f969b1181077aab94d3c.jpeg"
"1708087234-3335","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Mercedes Modèle : GLC 300 Année : 2018","22 000 000 FCFA","Dakar","media/annonces/pics/thumbs/58c7941fa6c459d8b9451db8d287c6d3.jpeg"
"1708087234-3336","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","FORD RAPTOR F150 année 2017","41 500 000 FCFA","Dakar","media/annonces/pics/thumbs/9652d24fa3be8177142e13a98e36b336.jpeg"
"1708087234-3337","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Mercedes SPRINTER 2012","8 450 000 FCFA","Pikine","media/annonces/pics/thumbs/f503c890aed2f52f16e9e6476b6b812d.jpeg"
"1708087234-3338","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Hyundai Grandeur HG240","8 300 000 FCFA","Dakar","media/annonces/pics/thumbs/3db02b7338087e852a4b70654c335955.jpeg"
"1708087234-3339","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","NISSAN Quashqai  Année 2014","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/03b96438ed4d2ee0a6bd0d60b8ca9c08.jpeg"
"1708087234-3340","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Peugeot 2008","7 900 000 FCFA","Dakar","media/annonces/pics/thumbs/c738c33a5642d5a8123d5409fd63d36e.jpeg"
"1708087234-3341","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Renault Clio 2017","6 000 000 FCFA","Dakar","media/annonces/pics/thumbs/29e843c365500188500946dd7ca84dd4.jpeg"
"1708087234-3342","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","FORD ESCAPE 2017","9 800 000 FCFA","Dakar","media/annonces/pics/thumbs/866ee8bd958b3e0150ad25ad4624e63c.jpeg"
"1708087234-3343","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Peugeot Expert 2011","3 300 000 FCFA","Dakar","media/annonces/pics/thumbs/dce708fbe0b56d835b15dd3b9447924e.jpeg"
"1708087234-3344","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=7","Hyundai Maxcruz 2015 Venant","12 450 000 FCFA","Dakar","media/annonces/pics/thumbs/d82fcdb3f05c98d58df97e0f456b1263.jpeg"
"1708087241-3345","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Lexus VENANT  ANNÉE 2018","27 000 000 FCFA","Dakar","media/annonces/pics/thumbs/e29d77f2df39ef4f773ac4482bc546ab.jpeg"
"1708087241-3346","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","LEXUS 570 ANNÉE 2019","60 000 000 FCFA","Dakar","media/annonces/pics/thumbs/c066dad8cfc2b213197789e0fefa191c.jpeg"
"1708087241-3347","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","CITROEN C_ELYSEE, année 2016","4 700 000 FCFA","Dakar","media/annonces/pics/thumbs/9d587a99c66908c368c869a9af12573c.jpeg"
"1708087241-3348","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","KIA SPORTAGE 2016","13 500 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/585e5c7c580d4c6790a29aa5d9b816b9.jpg"
"1708087241-3349","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Nissan Sentra","","Maristes","media/annonces/pics/thumbs/c3715c2adafdf62ea6dde8b2638d52e2.jpg"
"1708087241-3350","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Peugeot 307sw 2007","2 750 000 FCFA","Castors","media/annonces/pics/thumbs/af4e7c80e782523fa937cb86f23667c3.jpeg"
"1708087241-3351","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","FORD EXPLORER LIMITED ANNÉE 2016","12 000 000 FCFA","Dakar","media/annonces/pics/thumbs/dfe1589587b5093fa53d868ceada0921.jpeg"
"1708087241-3352","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","FORD F-150 ANNÉE 2017","17 800 000 FCFA","Dakar","media/annonces/pics/thumbs/b8cc0d5ba731bb930c07cb51d37d3408.jpeg"
"1708087241-3353","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Renault Duster  2014","5 800 000 FCFA","Dakar","media/annonces/pics/thumbs/f4c5ae87d3a0984a33ee6d86305bc0fa.jpeg"
"1708087241-3354","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Ford Taurus année  2014","6 800 000 FCFA","Dakar","media/annonces/pics/thumbs/b53e0980c104e6f053088ddc8546d646.jpeg"
"1708087241-3355","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Chevrolet captiva  Année 2016","8 500 000 FCFA","Dakar","media/annonces/pics/thumbs/012feaa5d6de4b55d7cda83fc0c0d0d2.jpeg"
"1708087241-3356","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","FORD FUSION SEL année 2017","7 000 000 FCFA","Dakar","media/annonces/pics/thumbs/efa868d099ebde169d91c59e0de0c023.jpeg"
"1708087241-3357","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","TOYOTA CAMRY ANNÉE 2015","6 800 000 FCFA","Dakar","media/annonces/pics/thumbs/0f329a1ea7e8958a6bb20674a24aed3a.jpeg"
"1708087241-3358","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mitsubishi Pajero sport année 2023","27 500 000 FCFA","Dakar","media/annonces/pics/thumbs/af6aab391d4d169a8743b125ce3fe13c.jpeg"
"1708087241-3359","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","MAZDA CX-5  2013","6 800 000 FCFA","Dakar","media/annonces/pics/thumbs/851aad1e4f8bce8380989f817b8ca38b.jpeg"
"1708087241-3360","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Vends Ford Escape SE EcoBoost 2013","4 750 000 FCFA","Rufisque","media/annonces/pics/thumbs/6577e7aa53216c60847bd26644d51d58.jpg"
"1708087241-3361","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Peugeot 3008 année  2019","34 000 FCFA","Dakar","media/annonces/pics/thumbs/3813b1e684f90be4bd1eb47ba0ba1ecf.jpeg"
"1708087241-3362","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","HUNDAI GRANDEUR ANNÉE 2015","8 600 000 FCFA","Dakar","media/annonces/pics/thumbs/cd49a9a4e8e442b0440e0fd061d6b9b2.jpeg"
"1708087241-3363","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","KIA K5 SPORTS année 2015","6 600 000 FCFA","Dakar","media/annonces/pics/thumbs/5d04624d1b9f13aa45aa139023e8077a.jpeg"
"1708087241-3364","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Citroën C4 Cactus Année 2016","7 500 000 FCFA","Dakar","media/annonces/pics/thumbs/a44499bb21214e29a8ff46bb695c8c60.jpeg"
"1708087241-3365","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","TOYOTA COASTER  Année 2017","23 700 000 FCFA","Dakar","media/annonces/pics/thumbs/5df89c8a3d59db64f0ca914dace58012.jpeg"
"1708087241-3366","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Hyundai Tucson","13 000 000 FCFA","Dakar","media/annonces/pics/thumbs/aba8def535b23e92d7f7c5647a322d25.jpeg"
"1708087241-3367","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","PRADO LAND CRUISER","32 000 000 FCFA","Dakar","media/annonces/pics/thumbs/5da85aa4d5d7bb8da3ffdc58f2051053.jpeg"
"1708087241-3368","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mercedes G Wagon G63 AMG","90 000 000 FCFA","Dakar","media/annonces/pics/thumbs/f49267522e48a05942d0e64805c4c751.jpeg"
"1708087241-3369","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mitsubishi L200  année 2015","16 500 000 FCFA","Dakar","media/annonces/pics/thumbs/f31709ac6485fc32ac949f8c43c0988a.jpeg"
"1708087241-3370","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","HYUNDAI GENESIS année 2013","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/387d6810c6ce27380a8d730e2f3f4322.jpeg"
"1708087241-3371","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mitsubishi L200","17 500 000 FCFA","Dakar","media/annonces/pics/thumbs/700632212ecc6d728e3ec176c0ada724.jpeg"
"1708087241-3372","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mazda CX5","45 000 FCFA","Dakar","media/annonces/pics/thumbs/ce5060907e6fabb2fc23e8cfc1fa254c.jpeg"
"1708087241-3373","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Jeep Compas","45 000 FCFA","Dakar","media/annonces/pics/thumbs/d0d70eab890a939580bdc19a483c30b8.jpeg"
"1708087241-3374","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","kia sportage 2013","6 500 000 FCFA","Maristes","media/annonces/pics/thumbs/4dc8ec73ee7384b2112127ca2a1a31e4.jpg"
"1708087241-3375","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Ford Taurus année 2013","5 200 000 FCFA","Dakar","media/annonces/pics/thumbs/b6c504b6a84901cff34afc8b95b22878.jpeg"
"1708087241-3376","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Ford Escape V6","6 000 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/667734ad2ed7eed2fa36567566bd9421.jpg"
"1708087241-3377","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","JAGUAR F-pace","28 000 000 FCFA","Dakar","media/annonces/pics/thumbs/0e1ee6b9c79f5ea3bc26904f9ccaa8b5.jpeg"
"1708087241-3378","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Infiniti JX année 2013","8 000 000 FCFA","Dakar","media/annonces/pics/thumbs/3c0120a8cf697687c0e4423abefdbd49.jpeg"
"1708087241-3379","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Ford edge titanium","18 000 000 FCFA","Dakar","media/annonces/pics/thumbs/aba88237385d048865324c033b480077.jpeg"
"1708087241-3380","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Peugeot 2008 allure","7 500 000 FCFA","Dakar","media/annonces/pics/thumbs/95057b9d6b1eca553a76653096890f3f.jpeg"
"1708087241-3381","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mitsubishi ASX Année 2014","6 500 000 FCFA","Dakar","media/annonces/pics/thumbs/d71dc423c43040e8b2928625c07c6b04.jpeg"
"1708087241-3382","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Mitsubishi outlander GT","12 000 000 FCFA","Dakar","media/annonces/pics/thumbs/dc9e1459f33a389de1d6ce83989717e2.jpeg"
"1708087241-3383","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Dacia Sandero","4 500 000 FCFA","Fass","media/annonces/pics/thumbs/eea76048cb4a15e9cf67493ce1cda08b.jpg"
"1708087241-3384","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","Vente Dodge Caliber","1 200 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/8d03aa4084f3ee1d0fccd696eec8960e.jpg"
"1708087241-3385","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","MITSUBISHI RVR 2013","6 800 000 FCFA","Fass","media/annonces/pics/thumbs/13498aab2a223fa823a964f63e39ca78.jpeg"
"1708087241-3386","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=6","CHEVROLET CRUZE 2019","6 700 000 FCFA","Fass","media/annonces/pics/thumbs/a49a55dd9b52c4ae89479fc726c2b0db.jpeg"
"1708087247-3387","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Hyandai Santa Fe 2017 sous douane","7 000 000 FCFA","Sicap Foire","media/annonces/pics/thumbs/86f315e078f3ab2b6e3adda70b3985f2.jpeg"
"1708087247-3388","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Kia sportage 2017","13 500 000 FCFA","Dakar","media/annonces/pics/thumbs/1ba264403af387bfaf9e2f2ae71668e7.jpeg"
"1708087247-3389","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Ranger Rover Evoque 2014","10 500 000 FCFA","Dakar","media/annonces/pics/thumbs/d3159f22d897dc167889db559fb62314.jpeg"
"1708087247-3390","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Peugeot * Modèle  3008 Année : 2016","7 600 000 FCFA","Dakar","media/annonces/pics/thumbs/b96096db1d2617861de8fa39251db6ce.jpeg"
"1708087247-3391","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Ford Explorer XLT. Année 2016","10 500 000 FCFA","Dakar","media/annonces/pics/thumbs/0f8c4f8adb76c9ce1b4f5a2debe5f0d3.jpeg"
"1708087247-3392","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Range rover sport année 2015","23 000 000 FCFA","Dakar","media/annonces/pics/thumbs/c533397fc546b652dec5e3b148170403.jpeg"
"1708087247-3393","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Nissan 370 a Année:2014","5 500 000 FCFA","Dakar","media/annonces/pics/thumbs/94d4eeaa94730cfcda8d75a6121f3266.jpeg"
"1708087247-3394","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","NISSAN PATROL","28 000 000 FCFA","Almadies","media/annonces/pics/thumbs/5ffd9fae1e96afa8059790768af5bdf7.jpg"
"1708087247-3395","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","FORD Edge Titanium  2019","19 000 000 FCFA","Dakar","media/annonces/pics/thumbs/a8aad472693e1df311b029cd185d97dd.jpeg"
"1708087247-3396","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Isuzu IMPULSE année 2013","3 800 000 FCFA","Dakar","media/annonces/pics/thumbs/942d997db1af102e9d6bfbd4bd16e0fa.jpeg"
"1708087247-3397","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","BMW X6 X_DRIVE 2016 VERSION V8 M PERFORMANCE","39 000 000 FCFA","Dakar","media/annonces/pics/thumbs/7c836f9714f4e68002a30e3fb2cabce1.jpeg"
"1708087247-3398","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Hyundai Elantra hybride année 2023","23 000 000 FCFA","Dakar","media/annonces/pics/thumbs/f16006ccbcfd4bfb029d9302833d6480.jpeg"
"1708087247-3399","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Dodge Avenger 2012","2 400 000 FCFA","Derklé","media/annonces/pics/thumbs/c17265063cc1617cf9e4ed4deee7fd22.jpeg"
"1708087247-3400","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Chevrolet EquinoX 2012","3 100 000 FCFA","Yoff","media/annonces/pics/thumbs/25d3ac6c983a34a6e8fef14e559187d3.jpg"
"1708087247-3401","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Peugeot 508","3 900 000 FCFA","Nord Foire","media/annonces/pics/thumbs/0e7ccc1d3fa3b860f6aa79516310a50d.jpg"
"1708087247-3402","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Lexus UX 200 SPORT","32 000 000 FCFA","Nord Foire","media/annonces/pics/thumbs/6c5ebf594e35e14e19031fce5fd9b942.jpg"
"1708087247-3403","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Voiture C3","2 000 000 FCFA","Diamalaye","media/annonces/pics/thumbs/7b6ee69ad3ed45ba50b0c741910dc5f5.jpeg"
"1708087247-3404","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Jeep latitude","7 800 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/d523592f254ec5fea6231a77e4e2e599.jpg"
"1708087247-3405","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Golf Jetta 2011","2 750 000 FCFA","Liberté 6","media/annonces/pics/thumbs/b3958de52647ecc90f9b56f970e75847.jpg"
"1708087247-3406","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","BMW X3 XDRIVE ANNÉE 2015","12 500 000 FCFA","Dakar","media/annonces/pics/thumbs/ecc91cc2ea31510595e83199a834dea4.jpeg"
"1708087247-3407","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","BMW X5 Année 2019","51 500 000 FCFA","Dakar","media/annonces/pics/thumbs/1fde7dfdba678f673082aeb29d2aff5b.jpeg"
"1708087247-3408","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Jeep Cherokee Limited","7 800 000 FCFA","Dakar","media/annonces/pics/thumbs/b43dc94d69bed2ba78e5c2351ca5b693.jpeg"
"1708087247-3409","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","jeep grand cherokee","15 000 000 FCFA","Fass","media/annonces/pics/thumbs/b3221c3717f48eac45b649656dff2785.jpeg"
"1708087247-3410","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Range Rover Sport R Dynamic 2018","55 000 000 FCFA","Dakar","media/annonces/pics/thumbs/41d4acd0f2fd5605f15ebf7722d98256.jpeg"
"1708087247-3411","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Peugeot 208 venant année 2022","15 500 000 FCFA","Dakar","media/annonces/pics/thumbs/8ad1b3d22bb3671901b873b5f174f9db.jpeg"
"1708087247-3412","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","SSANGYONG Korondo année 2015","9 500 000 FCFA","Dakar","media/annonces/pics/thumbs/e7af630d3d5d9a8e86c163df62b094a4.jpeg"
"1708087247-3413","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=5","Toyota Land cruiser année 2007","10 000 000 FCFA","Dakar","media/annonces/pics/thumbs/c046ad15c9ef6dbbb302a4fffa85e051.jpeg"
